contract_id,player_id,age,service_time,contract_year,duration,value,contract_type,position,stats_year,stats_window,bat_games,bat_plate_appearances,bat_at_bats,bat_hits,bat_doubles,bat_triples,bat_home_runs,bat_runs,bat_rbis,bat_stolen_bases,bat_caught_stealing,bat_walks,bat_strikeouts,bat_batting_avg,bat_on_base_pct,bat_slugging_pct,bat_ops,bat_wrc_plus,bat_war,bat_babip,bat_iso,bat_bb_pct,bat_k_pct,bat_hard_hit_pct,bat_barrel_pct,pit_games,pit_games_started,pit_innings_pitched,pit_wins,pit_losses,pit_saves,pit_holds,pit_strikeouts,pit_walks,pit_hits_allowed,pit_home_runs_allowed,pit_era,pit_whip,pit_k_per_9,pit_bb_per_9,pit_fip,pit_xfip,pit_siera,pit_war,pit_k_pct,pit_bb_pct,pit_k_bb_ratio,pit_ground_ball_pct,pit_fly_ball_pct,pit_hard_hit_pct
Cecil_5403_2011,Cecil_5403,24,1.128,2011,1,0.4431,pre-arb,RP,2010,1,28,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,28,28,172.2,15,7,0,0,117,54,175,18,4.22,1.33,6.1,2.81,4.03,4.15,4.29,2.4,0.161,0.07400000000000001,2.17,0.442,0.382,
Chavez_5330_2011,Chavez_5330,27,2.033,2011,1,0.4431,pre-arb,RP,2010,1,51,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,51,0,62.2,5,5,0,6,45,23,69,11,5.89,1.47,6.46,3.3,5.07,4.72,4.24,-0.6,0.161,0.08199999999999999,1.96,0.345,0.48100000000000004,
Rasmus_5378_2011,Rasmus_5378,24,2.0,2011,1,0.443,pre-arb,LF,2010,1,144,534,464,128,28,3,23,85,66,12,8,63,148,0.276,0.361,0.498,0.859,130.0,4.0,0.354,0.222,0.11800000000000001,0.27699999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clippard_7541_2011,Clippard_7541,26,1.148,2011,1,0.443,pre-arb,RP,2010,1,78,3,2,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,180.0,0.1,1.0,0.0,0.0,0.33299999999999996,,,78,0,91.0,11,8,1,23,112,41,69,8,3.07,1.21,11.08,4.05,3.18,3.64,2.99,1.3,0.29600000000000004,0.10800000000000001,2.73,0.278,0.556,
Axford_7363_2011,Axford_7363,28,0.17,2011,1,0.4425,pre-arb,RP,2010,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,50,0,58.0,8,2,24,3,76,27,42,1,2.48,1.19,11.79,4.19,2.13,2.79,2.61,1.6,0.319,0.113,2.81,0.48100000000000004,0.326,
Hunter_7558_2011,Hunter_7558,24,1.09,2011,1,0.44216,pre-arb,RP,2010,1,23,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,23,22,128.0,13,4,0,0,68,33,126,21,3.73,1.24,4.78,2.32,4.99,4.51,4.64,0.9,0.127,0.062,2.06,0.418,0.40399999999999997,
Desmond_7542_2011,Desmond_7542,25,1.027,2011,1,0.4415,pre-arb,LF,2010,1,154,574,525,141,27,4,10,59,65,17,5,28,109,0.269,0.308,0.392,0.7,86.0,0.8,0.317,0.124,0.049,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton_7491_2011,Morton_7491,27,2.009,2011,1,0.441,pre-arb,SP,2010,1,17,28,26,1,0,0,0,0,0,0,0,0,18,0.038,0.038,0.038,0.077,-93.0,-0.3,0.125,0.0,0.0,0.643,,,17,17,79.2,2,12,0,0,59,26,112,15,7.57,1.73,6.67,2.94,5.29,4.11,4.13,-0.2,0.154,0.068,2.27,0.46799999999999997,0.294,
Castro_7264_2011,Castro_7264,21,0.15,2011,1,0.44,pre-arb,2B,2010,1,125,506,463,139,31,5,3,53,41,10,8,29,71,0.3,0.347,0.408,0.755,99.0,1.8,0.346,0.108,0.057,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cahill_5316_2011,Cahill_5316,23,2.0,2011,1,0.44,pre-arb,SP,2010,1,30,5,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,-0.1,0.0,0.0,0.0,0.2,,,30,30,196.2,18,8,0,0,118,63,155,19,2.97,1.11,5.4,2.88,4.19,3.99,4.13,2.0,0.151,0.08,1.87,0.56,0.29,
Hundley_5342_2011,Hundley_5342,27,2.088,2011,1,0.4399,pre-arb,C,2010,1,85,307,273,68,18,2,8,33,43,0,5,25,66,0.249,0.308,0.418,0.726,101.0,0.9,0.293,0.168,0.081,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norris_7336_2011,Norris_7336,26,1.068,2011,1,0.4375,pre-arb,SP,2010,1,27,56,44,7,2,0,0,2,2,0,0,2,13,0.159,0.196,0.205,0.4,5.0,0.1,0.226,0.045,0.036000000000000004,0.23199999999999998,,,27,27,153.2,9,10,0,0,158,77,151,18,4.92,1.48,9.25,4.51,4.16,3.96,3.95,1.6,0.231,0.113,2.05,0.43,0.38799999999999996,
Valencia_7445_2011,Valencia_7445,26,0.123,2011,1,0.4375,pre-arb,3B,2010,1,85,322,299,93,18,1,7,30,40,2,0,20,46,0.311,0.351,0.448,0.799,117.0,2.1,0.345,0.137,0.062,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walker_7499_2011,Walker_7499,25,0.166,2011,1,0.437,pre-arb,2B,2010,1,110,469,426,126,29,3,12,57,66,2,3,34,83,0.296,0.349,0.462,0.811,121.0,1.9,0.34,0.167,0.07200000000000001,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fister_7518_2011,Fister_7518,27,1.058,2011,1,0.4365,pre-arb,SP,2010,1,28,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,28,28,171.0,6,14,0,0,93,32,187,13,4.11,1.28,4.89,1.68,3.65,4.1,4.25,3.3,0.129,0.044000000000000004,2.91,0.47100000000000003,0.34700000000000003,
Snider_5408_2011,Snider_5408,23,1.126,2011,1,0.4358,pre-arb,RF,2010,1,82,319,298,76,20,0,14,36,32,6,3,21,79,0.255,0.304,0.463,0.767,104.0,1.2,0.302,0.208,0.066,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motte_5373_2011,Motte_5373,29,2.027,2011,1,0.435,pre-arb,RP,2010,1,56,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,56,0,52.1,4,2,2,12,54,18,41,5,2.24,1.13,9.29,3.1,3.29,3.52,2.99,0.5,0.26,0.087,3.0,0.396,0.47,
Jepsen_7321_2011,Jepsen_7321,26,1.169,2011,1,0.435,pre-arb,RP,2010,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,68,0,59.0,2,4,0,27,61,29,54,2,3.97,1.41,9.31,4.42,3.03,3.41,3.27,1.0,0.24100000000000002,0.115,2.1,0.556,0.261,
Thatcher_687_2011,Thatcher_687,29,2.068,2011,1,0.4339,pre-arb,RP,2010,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,65,0,35.0,1,0,0,11,45,7,23,1,1.29,0.86,11.57,1.8,1.56,2.24,1.83,1.0,0.32799999999999996,0.051,6.43,0.413,0.375,
Nova_7464_2011,Nova_7464,24,0.051,2011,1,0.4329,pre-arb,SP,2010,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,10,7,42.0,1,2,0,0,26,17,44,4,4.5,1.45,5.57,3.64,4.36,4.35,4.48,0.4,0.141,0.092,1.53,0.514,0.304,
Sanchez_7338_2011,Sanchez_7338,27,1.144,2011,1,0.4325,pre-arb,RP,2010,1,66,272,253,70,9,4,0,30,25,0,1,11,45,0.277,0.312,0.344,0.656,79.0,-0.7,0.337,0.067,0.04,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis_7447_2011,Davis_7447,24,0.168,2011,1,0.432,pre-arb,1B,2010,1,147,601,523,138,33,1,19,73,71,3,2,72,138,0.264,0.351,0.44,0.791,116.0,2.9,0.321,0.176,0.12,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
