player_id,mlbam_id
Jennings_7533,457775
Ackley_7515,554429
Noesi_8458,456051
Furbush_8613,518703
Cowgill_8609,518577
Parker_8600,519105
Coleman_8519,488786
Jimenez_8614,462945
Harper_8658,547180
Lester_93,452657
Ramirez_337,434670
Shields_839,448306
Tomas_16011,630111
Markakis_64,455976
Ríos_913,425567
Ho Kang_16144,628356
Anderson_5313,474463
Aoki_8679,493114
Belisle_201,279571
Denorfia_612,456121
Betancourt_238,429783
Betancourt_238,429783
McGowan_901,430661
McGowan_901,430661
Hardy_498,429666
De La Rosa_400,407822
Wada_8546,493159
Bundy_11305,605164
Choi_16035,596847
Gillespie_11310,502261
Flores_16107,570717
Blair_15177,594760
Judge_18499,592450
Mejia_18336,606167
Mondesi_18324,609275
Frazier_20301,624428
Plutko_21072,592644
Sampson_20125,592716
Almora_14058,546991
Suarez_19731,544150
Mills_18380,621219
Bregman_17617,608324
Reyes_20955,621052
Wimmers_20997,592872
Benintendi_17622,643217
Triggs_18365,592811
Burns_19730,542992
Brice_18386,592169
Gamel_18392,592325
Heller_20965,621294
Snell_18356,605483
Shipley_18484,640463
Rodgers_21039,572086
Rodgers_21039,572086
Nimmo_18401,607043
Suter_20985,608718
Eibner_18382,518649
Goodwin_16017,571718
Stewart_20532,592779
Pounders_20691,572044
Maxwell_20900,622194
Asuaje_21074,641319
Estevez_18375,608032
Fulmer_17623,608334
Kelly_21046,608348
Green_19806,643338
Kuhl_20504,641771
Pinder_20976,640461
Tilson_18314,605508
Devenski_18908,606965
Stratton_18337,608717
Reed_17722,642003
Moran_19809,592567
Moran_19809,592567
Sadzeck_18360,592712
Altavilla_21006,656186
Mengden_19921,596043
Swanson_17616,621020
Dahl_20903,621311
Law_16588,571882
Overton_20499,592614
Hart_20804,643354
Floro_20694,571670
Gamboa_13982,543195
Ramos_18343,591693
Diaz_19906,621242
Gonzalez_14105,570481
Pena_20984,570240
Ynoa_16560,593679
Márquez_18355,608566
Dayton_16095,594795
Dayton_16095,594795
Mahle_18918,657670
Heredia_18742,628338
Cervenka_18917,543017
Dozier_21040,641531
Renfroe_21073,592669
Chargois_18412,608638
Barnes_18409,606930
Stallings_20147,607732
Jones_21029,592444
Thompson_20942,622097
Hoyt_20939,624586
Hoyt_20939,624586
Taillon_16579,592791
Gustave_16582,594311
Gustave_16582,594311
Hoying_19871,592419
Garcia_18384,606424
Hoffman_17686,656546
Candelario_18370,600869
Biddle_16569,592145
Cotton_18393,605194
Mantiply_21043,573009
Musgrove_18406,605397
Rickard_18461,572073
Wendle_14114,621563
Gant_18310,607231
Holder_21037,656547
Patterson_21051,641958
Alfaro_16596,595751
Bonifacio_14193,593528
De Leon_21044,592254
Leclerc_18358,600917
Martinez_18325,500874
Rondon_18319,602922
Bell_18346,605137
Berríos_18945,621244
Graterol_14192,492802
Minaya_18405,573668
Urias_19884,628711
Urias_19884,628711
Querecuto_21079,578570
Guerra_19694,448855
Smith_14074,607345
McCarthy_21050,641838
Giolito_20518,608337
Cessa_18293,570666
Perdomo_5341,606131
Weaver_17703,596133
Smith_18309,605480
Margot_18318,622534
Hernandez_18394,593523
Bowman_18459,621199
Carasiti_20968,571539
Dermody_21038,571616
Koch_18364,571863
Olson_21058,621566
Reynolds_18284,519186
Strahm_18379,621381
Moroff_18347,621559
Fulmer_18328,605242
Clevinger_18397,605182
Freeman_14004,502273
Mayers_20901,594577
Haniger_18487,571745
Wittgren_18387,621295
Wittgren_18387,621295
Mazara_18361,608577
Narváez_20693,553882
Arcia_18411,606115
Valaika_21052,642162
Venditte_17578,519381
Kivlehan_18326,623182
Garner_21032,592330
Tapia_18378,606132
Torres_18381,593527
Alcántara_16056,593417
Black_16585,605143
Nunez_16567,600524
López_20890,625643
Ruiz_21069,547004
Whalen_20937,547007
Zastryzny_20983,642239
Gsellman_18404,607229
Stephenson_14095,596112
Quinn_18344,596451
Stripling_14225,548389
Stripling_14225,548389
Dull_18164,623430
Garton_19880,623439
Merritt_16521,607320
Healy_20803,592387
Manaea_19022,640455
Lugo_18402,607625
Morimando_20539,596049
Brault_20690,643230
Okert_18339,595345
Rivera_20958,608061
Featherston_16530,605227
Motter_18357,600301
Rogers_18416,573124
Guerrero_16581,594027
Hernandez_20969,606192
Adleman_19637,534947
Anderson_19920,641313
Melville_18445,543532
Murphy_14136,608596
Joseph_16054,571830
Kemp_19808,643393
Kemp_19808,643393
Wolters_14112,547172
Story_18377,596115
Williams_21048,592866
Mancini_21070,641820
Blach_18338,621389
Kelly_16593,571841
Glasnow_18345,607192
Naquin_14115,571980
White_18874,643603
White_18874,643603
Peralta_21041,593974
Merrifield_19840,593160
Contreras_18368,575929
Moncada_16234,660162
Méndez_18359,622795
Eflin_19954,621107
Martin_8627,547982
Rendon_11447,543685
Delgado_8632,517414
Hatcher_7400,501822
Scheppers_11032,489294
Scribner_11025,519267
Upton_129,457708
Chen_8629,612672
Céspedes_8729,493316
Zobrist_863,450314
Lackey_441,407793
Span_5294,452655
Gallardo_494,451596
Park_18448,666560
Lowe_761,450275
Lee_18654,493193
Barnette_18456,501817
Oh_18578,493200
Turner_8515,545363
Boyer_12,430641
De Fratus_8651,518603
Choi_16035,596847
Decker_12055,543094
Phillips_8438,452061
Cleto_8727,521055
Heredia_18742,628338
Cabrera_285,408234
Braun_485,460075
Street_625,434718
Bush_8472,456713
Bush_8472,456713
Toles_20777,592808
Minter_20528,621345
Bummer_24274,607481
Slegers_24376,642083
Wilkerson_24482,658792
Engel_21228,641553
Kolarek_23746,592473
Sanchez_23821,506703
Verdugo_17728,657077
Córdoba_21272,642707
Rosario_21240,642708
Garrett_16518,607237
Kittredge_24229,552640
Knapp_21221,595284
Moore_20526,621058
Stevenson_17668,664057
Machado_24441,600921
Sanchez_98722,447816
Alford_21171,546990
Banda_21150,607455
Santander_21318,623993
Senzatela_18376,622608
Senzatela_18376,622608
Lewicki_24448,592499
Adams_14100,542866
Hays_20166,669720
Pruitt_21197,643493
Slater_22792,596103
Lively_21220,594902
Taylor_21689,664701
Taylor_21689,664701
Wahl_21232,592833
Powell_18327,621471
Zimmer_17697,605548
Woodruff_23109,605540
Phillips_21235,621433
Valera_21603,591971
Valera_21603,591971
Anderson_24439,605119
Starling_18383,605490
Smith_21275,592761
Smith_21275,592761
Gallagher_21204,595956
Lawrence_21130,596271
Wallach_24412,595453
Sisco_18489,642082
De Jong_21176,608328
Bradford_23637,607473
Hu_21198,629496
Flexen_21243,623167
Rowley_24359,635903
Arroyo_21734,624414
Bellinger_21735,641355
Valdez_18562,491624
Gossett_17731,605254
Freitas_21127,571679
McGuire_18433,592547
Guerra_11550,500610
Fisher_21343,605233
Enns_21191,608650
Maples_24443,596027
Peters_24438,596071
Lamet_22622,659275
German_16563,593334
Smith_24368,642086
Neverauskas_21599,596720
Anderson_21225,623454
Robinson_21116,592685
Robinson_21116,592685
Steckenrider_21245,608716
Fowler_23750,641583
Smith Jr._22608,596105
Covey_21277,592229
Santana_23081,650828
Pagan_22485,641941
Fedde_17694,607200
Fedde_17694,607200
Cordero_21186,614173
Martes_21342,642564
Mejia_21207,642336
Barreto_21231,620439
Cooper_24231,643265
Gallegos_21190,606149
Sparkman_21280,642098
Allen_24446,656185
Bader_17759,664056
Velazquez_22609,584171
Milner_21335,571948
Wood_21173,621056
Happ_17624,664023
Vargas_21180,545121
Davis_24320,605204
Crawford_24452,641487
Riddle_21246,595375
Fry_24451,605240
Flaherty_17710,656427
Reinheimer_21152,595373
Stephens_21167,623451
Rhame_21175,642008
Labourt_18329,607951
Faria_18353,607188
Winker_21165,608385
Sherfy_21153,642073
Yacabonis_23082,642231
Jimenez_21338,641729
Camargo_21154,622666
Brebbia_22647,605154
Curtiss_24407,595928
Luplow_24296,656669
Montgomery_21715,656756
Alvarado_21172,621237
Ruiz_21147,614179
Hader_21236,623352
Osuna_21600,591741
Mella_21164,622492
Middleton_21178,641871
Crick_18335,605195
Farmer_21174,571657
Freeland_17685,607536
Higashioka_21598,543309
Brinson_21238,621446
Sims_21156,608371
Castillo_21248,622491
Torrens_18495,620443
Farrell_21628,608652
Voit_23734,572228
Sierra_21202,642423
Sierra_21202,642423
Leiter Jr._21727,643410
Zagunis_23564,657145
Chapman_17701,656305
Fried_21155,608331
Andujar_18503,609280
Díaz_21271,622766
Marjama_24437,605357
Tauchman_23742,643565
Garver_21213,641598
Jaye_21340,594867
Pivetta_21218,601713
Williams_21215,608384
Delmonico_24304,547170
Turley_16067,543867
Goodrum_21114,592348
Albies_21317,645277
Blackburn_21233,621112
DeJong_17789,657557
Fry_21194,643316
Sewald_21712,623149
Maton_23083,664208
Ervin_13272,640447
Evans_24473,595943
Johnson_18371,572955
Bautista_21138,622441
Devers_18493,646240
Rosario_18417,600968
Read_21136,600466
Moronta_21184,606625
Guduan_21344,594056
Hoskins_24355,656555
Pinto_21219,620982
Bleier_18554,542947
Rodriguez_24442,593144
Urena_18510,620446
Guzman_21239,608597
Guzman_21239,608597
McMahon_24380,641857
Sherriff_24406,595411
Jones_23731,624507
Harper_22649,607560
Stanek_21195,592773
Romano_18320,607219
Gaviglio_22534,543208
Moll_21249,594580
Travis_17733,607752
Travis_17733,607752
Alcantara_24440,645261
Alcantara_24440,645261
Newcomb_17692,656794
Carle_15969,641438
Crichton_21721,592233
Scott_24484,656945
Cole_24321,518566
Cole_24321,518566
Davis_24450,543089
Williams_21234,592865
Vieira_21192,600986
Locastro_24511,641796
Mayza_24365,641835
Nido_21241,621512
Hildenberger_23711,657610
Mahle_24414,641816
Wade_23743,642180
Webb_21278,643778
Lin_23730,624407
Lin_23730,624407
Alcantara_18374,622505
Arano_24476,644364
Caratini_21161,605170
Robles_21289,645302
Buehler_17639,621111
Wang_14319,623913
Calhoun_17790,641432
Calhoun_17790,641432
Ríos_24398,605441
Diaz_21687,650490
Reininger_24411,643617
Vincej_24445,572227
Granite_21212,643335
Abreu_13653,547989
Gonzalez_5193,456068
Maurer_12104,543506
Cingrani_11453,571561
Friedrich_10694,543184
Siegrist_14345,543779
Rondón_11775,541652
Holliday_260,407812
Lind_5409,452252
Bonilla_14351,570810
Longoria_847,446334
Diaz_14234,649557
Hernandez_24677,622694
Barlow_24660,605130
Infante_7276,500872
Herrera_21189,622703
Avelino_28023,623214
Cimber_25048,643256
García_27845,666969
Blandino_17705,607468
McRae_27655,656725
Suarez_17671,605498
Suarez_17671,605498
Vasquez_28013,607755
Vasquez_28013,607755
Velazquez_28019,623205
Garcia_17720,605244
Garcia_17720,605244
Jurado_24567,642558
Aquino_21166,606157
Williams_28017,657117
Davis_26726,656354
Dean_27954,621573
Gomber_24562,596295
Meadows_24559,640457
Voth_21134,608723
Wynns_24555,642851
Taylor_28016,607333
McKinney_24635,641856
McKinney_24635,641856
Keller_24672,641745
Wieck_24578,623364
Dixon_25965,641525
Lowe_17746,664040
Kennedy_27846,664028
Wilson_20114,669060
Pelham_28025,641962
Ferguson_26023,657571
Frare_27807,621350
Frare_27807,621350
Tocci_24671,624636
Mullins_27916,656775
Sobotka_27917,656977
Adams_17811,664856
Adams_17811,664856
Shaw_17647,622046
Stewart_17650,621514
Holmes_21208,605280
Carroll_27751,606944
Joseph_21255,543377
Burnes_20008,669203
Oswalt_24609,621261
Snelten_24988,592769
Stewart_17640,621466
Johnson_28021,597113
Hudson_20134,641712
Palka_21210,594953
Palka_21210,594953
Ponce de Leon_26328,594965
Zamora_27961,623354
Jansen_24590,643376
Bote_24598,623520
Fletcher_26396,664058
Hess_24554,605276
Lugo_21151,608475
Santana_24607,642701
Rodriguez_25984,605446
Castillo_24644,650895
Smith_17758,622098
Underwood_21163,621249
Peterson_25983,640460
Sosa_21200,624641
Vielma_21209,622713
De Los Santos_24687,660853
Haase_24540,606992
Hanhold_28014,621098
Lauer_19985,641778
Stout_24627,657770
Phillips_27195,623465
Romero_21214,622864
Romero_21214,622864
Valdez_27984,664285
Reyes_25917,614177
Peralta_24582,642547
Moya_24542,622382
Moya_24542,622382
Hampson_19998,641658
Bautista_24611,639373
Torres_24633,650402
Greiner_24620,606988
Castro_28051,605612
Fillmyer_24638,641571
Fillmyer_24638,641571
Harvey_18492,640451
Hamilton_20873,641656
Kiner-Falefa_24571,643396
Wendelken_18372,605525
Nix_17745,656798
Nottingham_24580,641924
Barria_24630,642545
Schultz_21196,621289
Bauers_21305,641343
Cave_18466,595909
Cave_18466,595909
Jewell_24632,657228
Newberry_27965,623470
Newberry_27965,623470
Beeks_24547,656222
Norwood_27654,656803
Adam_25669,592094
Brigham_28015,656257
McNeil_27750,643446
Springs_27819,605488
Rodriguez_24546,622446
Vasto_26288,657786
Vasto_26288,657786
Valentín_21216,621044
Cordero_18342,622772
Hudson_28022,621529
Krehbiel_21406,607216
Lucchesi_20009,664192
Means_28056,607644
Field_25038,608654
Field_25038,608654
Berti_28063,542932
Davis_28024,641505
Loaisiga_24636,642528
Hicks_20529,663855
Castillo_24577,620454
Trevino_24570,624431
James_28011,657624
Rogers_27752,642028
Briceño_25963,593993
Soto_25959,665742
Anderson_26289,605121
Shafer_27970,596101
Shafer_27970,596101
Williams_24640,642211
Williams_24640,642211
Sheffield_17707,656954
Sheffield_17707,656954
Newman_17634,621028
Stewart_27919,640464
Stewart_27919,640464
Allard_17629,663465
McGowin_21290,641851
Tucker_17620,663656
Wright_23214,657140
Trivino_24639,642152
Guillorme_24608,641645
Urias_28004,649966
Bard_24675,572703
Bard_24675,572703
Walden_14368,519393
Festa_20039,670036
Hall_28086,664180
Skole_21135,605474
Skole_21135,605474
Viloria_24626,650619
Hermosillo_24629,641684
Hermosillo_24629,641684
Kopech_17709,656629
Kopech_17709,656629
Perez_27766,605421
Soroka_17643,647336
Straw_28042,664702
Orf_27354,644337
Burdi_17715,595897
Ciuffo_18507,624419
Martini_26107,605361
Cuevas_24602,571595
López_24585,641154
Reyes_28012,622569
Wisdom_27918,621550
Araujo_24683,606478
Laureano_24637,657656
Suarez_24553,624133
McGuire_21294,624512
Acuña Jr._25027,660670
Rodriguez_25990,500135
Herrera_14122,594011
Herrera_14122,594011
Wick_21199,592858
Tellez_21293,642133
Borucki_21170,621366
Burr_17794,621114
Cordell_21237,641477
Cordell_21237,641477
Meisinger_27341,664682
O'Hearn_27816,656811
Yarbrough_24643,642232
Howard_24604,607572
Reid-Foley_17718,656887
Dominguez_24550,622554
Bieber_20678,669456
Ohtani_24661,660271
Ohtani_24661,660271
Turnbull_17729,605513
Gonsalves_24556,624427
Gonsalves_24556,624427
Tarpley_28018,605501
Tarpley_28018,605501
Duggar_27653,621453
Anderson_27300,664196
Rainey_20525,663432
Guerrieri_18354,605260
Guerrieri_18354,605260
Ward_17641,621493
Estrada_24634,642731
Pannone_24591,623381
Pannone_24591,623381
Hill_24628,657612
Toussaint_17693,657053
Oaks_24606,656805
Oaks_24606,656805
Richards_20753,670950
Wingenter_27840,622259
Buttrey_24549,621142
Bashlor_24610,641341
Beede_17691,595881
Kinley_24674,641755
O'Neill_24564,641933
Reyes_24673,622682
Lockett_21602,621141
Suero_24614,593833
Parsons_27299,641149
Jerez_18396,605301
Jerez_18396,605301
Adames_18509,642715
Munoz_21229,622168
Munoz_21229,622168
Ramírez_21188,606162
Almonte_21252,622075
López_16143,661255
Chirinos_24641,630023
Littell_24558,641793
Weiss_24576,592848
Kingery_17658,664068
Darvish_8680,506433
Moylan_30,493247
Álvarez_15812,516714
Brennan_18373,592165
Moore_28142,664238
Astudillo_18429,553902
Brewer_24597,605155
Puk_20671,640462
Civale_20116,650644
Toro_19929,647351
Haseley_23217,656514
Alzolay_24599,640470
Medina_28196,658431
Rosa_28933,650738
Rosa_28933,650738
Morejon_20747,670970
Jackson_17683,656577
Young_17653,622065
Munoz_32385,662253
Knizner_20184,668800
Kay_20782,641743
Warren_32832,605521
Allen_17775,664119
Nola_21247,543592
Riley_20523,663586
Bichette_19942,666182
Bradley_21334,656252
Bishop_17753,623323
Lail_28932,621078
Lail_28932,621078
Kline_18491,571858
McKay_23213,656713
Rodgers_17618,663898
Honeywell_18506,641703
Martin_24568,656685
Moran_14217,572383
O'Grady_28845,657434
Burke_28158,656271
Graterol_29145,660813
Abreu_28205,650556
Garcia_20682,650530
Reynolds_20193,668804
Quantrill_19951,615698
Kieboom_20132,666198
Biggio_19938,624415
Shepherd_24548,605469
Mazza_27962,607391
Paddack_28169,663978
Stashak_28915,664054
Irvin_20500,608344
Sulser_32816,642121
Tucker_17700,657061
Poche_31238,621363
Greene_21296,641632
Menez_32416,669214
Martin_23265,656686
Sneed_28864,605482
Hultzen_11481,543343
Mendick_32817,664901
Agrazal_24561,642607
Hernandez_28199,650382
Bednar_32814,670280
McKay_28852,641853
Grullon_28944,620453
Smeltzer_20196,656970
Williams_32715,642207
Tate_17619,622253
Nunez_28854,624513
Acevedo_24588,642758
Acevedo_24588,642758
Leyba_18486,642736
Leyba_18486,642736
Jackson_17813,623515
Jackson_17813,623515
May_19946,669160
Cease_28208,656302
Garcia_28195,658305
Olivares_28166,658668
Rios_28156,621458
Jimenez_24616,650391
Luciano_28254,672773
Clase_32706,661403
Franco_28420,575070
Stamets_14212,608715
Yardley_32803,642233
Mejia_28885,625510
Swanson_28216,657024
Tatis Jr._28791,665487
Schwindel_28880,643524
Kilome_24551,642584
Speier_28875,642100
Stubbs_28207,596117
Lux_20127,666158
Cabrera_28171,650893
Hartlieb_30107,664129
Reyes_28170,622103
Soto_24622,642397
Canning_23256,656288
Ramirez_18349,623912
Ynoa_28152,660623
Arteaga_28792,600858
Gibaut_28159,664139
Miller_28967,641878
Diaz_28177,656371
Hammer_30120,670456
Brubaker_28185,664141
Mayfield_28868,608686
Waguespack_28190,621097
Webb_28151,657097
Fraley_20165,641584
Noll_20182,669738
Noll_20182,669738
Rogers_19928,668670
Bourque_28147,630263
Kaprielian_17631,621076
Kaprielian_17631,621076
Karinchak_23495,675916
Marvel_32829,621086
Walsh_30101,665120
Martin_28186,641829
Guerra_21187,457915
Davis_32824,664041
Walker_20013,668683
Tinoco_24605,622786
Luzardo_19945,666200
Sánchez_28160,660821
Herget_28200,623474
Harvey_28193,642840
McCarthy_17806,663411
Kuhnel_20866,669270
Payamps_28202,606303
Schreiber_32742,670167
Duplantier_20001,641541
Duplantier_20001,641541
Hernandez_24566,642546
Holloway_28175,656548
Romano_28249,605447
Yamamoto_28174,657141
Alcala_32837,660896
Guzman_24663,660422
Mateo_18497,622761
Mateo_18497,622761
Quijada_28178,650671
Rodriguez_32471,642578
Siri_24573,642350
D. Smith_28823,605479
Naylor_17627,647304
Rojas_32776,668942
Sborz_20527,622250
Staumont_17674,622251
Taylor_21402,657031
VanMeter_21284,642165
Suarez_28162,660761
Urquidy_31965,664353
Fernández_24987,642759
Merryweather_24619,657240
Fernandez_32714,658551
Dunn_20159,643290
Lawrence_28210,664875
Steele_28183,657006
Wong_32827,642221
Ruiz_28153,660688
Gutierrez_24545,642721
Hiura_23218,669374
Cron_28201,605196
Cron_28201,605196
Ginkel_20860,656464
Dowdy_28255,664871
Garlick_28898,664247
Keller_28176,664918
Lewis_19939,641786
Wade Jr._28148,664774
Thomas_28172,657041
Thorpe_24557,626929
St. John_31580,657766
Allen_28955,663531
Webb_28182,657277
Alexander Basabe_21328,642772
Arraez_28179,650333
Barrera_28161,642456
Barrera_28161,642456
Escobar_24560,650813
Madero_28164,650347
Rengifo_28163,650859
Beaty_28155,607461
Beaty_28155,607461
Thaiss_19982,642136
Dubon_24579,643289
Chavis_17702,656308
King_28931,650633
King_28931,650633
Baez_21287,673258
Ford_24676,645801
Ford_24676,645801
Yastrzemski_18482,573262
Keller_17730,656605
DuRapau_28948,657566
Harrison_15308,656509
Lowe_29550,663993
Cortes_24678,641482
Cortes_24678,641482
Anderson_28218,623433
Dini_28878,664926
Gordon_17682,624503
Margevicius_23411,676606
Ramirez_28264,598286
Senzel_19924,669222
Solak_20194,669256
Lopez_20103,670032
Hoerner_26047,663538
Mercado_24565,640458
Markel_28964,571917
Murphy_28187,641907
Sandoval_32713,663776
Weigel_28150,622256
Avila_28167,658648
Payano_32058,622797
Alonso_20674,624413
Fairbanks_31237,664126
Lambert_17654,663567
Diehl_31240,670426
Valdez_31236,570488
Alaniz_18470,595798
Arozarena_32777,668227
Dobnak_32741,677976
Ravelo_16568,592660
Garrett_28250,657585
McClain_32705,596035
Sanchez_24592,645307
Lovelady_20073,663992
Martin_17635,621006
Garcia_31979,596825
Dugger_32712,667498
Armenteros_28206,660494
Bolaños_20964,671790
Carpenter_24594,543001
Castellani_17717,624418
Eades_28908,592280
Helsley_17819,664854
McBroom_28936,643436
Coonrod_28181,656322
Haggerty_32815,664059
Hentges_28191,656529
Hilliard_28212,656541
Selman_32692,572125
Blewett_17723,656240
Heineman_28184,595981
Murphy_19999,669221
Poppen_28912,664092
Zavala_28209,664874
Brown_32810,664913
Mejias-Brean_28229,623180
Anderson_20675,641312
Long Jr._24572,643418
Neuse_20144,641914
Neuse_20144,641914
Bolt_17786,621450
Nogosek_20026,668665
Zeuch_20128,643615
Scott_28265,605463
Clarke_17735,664199
Guilbeau_32783,607555
Hearn_17822,621368
Eshelman_17656,664045
Edman_20097,669242
Gonsolin_20200,664062
Bergen_28253,664157
Demeritte_21316,641513
Lakins_28197,664042
Grisham_32694,663757
Thornton_17797,663423
Barrera_20099,668663
Kelley_28821,665001
Stokes_28213,657011
France_28165,664034
Alexander_28857,641302
Rogers_28961,643511
Taylor_28137,621438
Guerrero Jr._21295,665489
Huang_27824,658791
Smith_20133,519293
Castro_24617,650489
Diaz_28188,660546
Daza_24603,602074
Alvarez_20070,670541
Gallen_20168,668678
Grotz_26644,665093
Green_28963,608339
Plesac_30121,668676
Collins_20158,641470
Jimenez_24616,650391
Puig_11575,624577
Duffy_15672,622110
Kikuchi_28282,579328
Kelly_28232,518876
Iglesias_15416,628452
Urias_28173,602104
Javier_35706,664299
Zimmer_14191,622092
Zimmer_14191,622092
Stock_24658,476594
Fletcher_26394,667465
Whitefield_48854,664334
Abreu_24587,656061
Bohm_26026,664761
Kirk_48786,672386
Vesia_26719,681911
Sanchez_24198,645305
Espinoza_28168,659262
Tejeda_49436,660731
Tejeda_49436,660731
Scrubb_20142,668687
Gimenez_24208,665926
Young_28795,670370
Perdomo_28143,622780
Bemboom_28223,621532
Castro_35712,621593
Misiewicz_48777,664948
Santos_35721,665733
Goudeau_35720,623485
Burrows_17637,663366
Bowden_19991,641386
Braymer_35727,664069
Flores_20038,641576
Cederlind_20021,664977
Taylor_35684,642130
Dalbec_20825,666915
Singer_26041,663903
Marquez_48840,666622
Bailey_20023,669064
Bielak_23549,656232
Leibrandt_49440,605335
Waddell_17815,663399
Garrett_20799,666129
Rooker_23244,667670
Navarreto_48755,640459
Kriske_19965,621139
Zimmermann_23353,669145
Baragar_20057,670056
Hernandez_35713,672578
Sanabria_49434,656004
Mize_26024,663554
Schmidt_23225,657376
Heuer_26201,676051
Ponce_17665,664074
Brogdon_23506,641401
Ray_20315,641999
Pache_29141,665506
Sanchez_35694,650911
Peters_19926,656847
Bacus_48784,621290
Dunning_20566,641540
Castano_48757,641447
Johnson_20105,669288
Jimenez_47074,666204
Jefferies_19987,641726
Varsho_23277,662139
Peterson_23229,656849
Cameron_20519,663662
Kremer_27703,665152
Garcia_35696,665620
Evans_35704,663770
Evans_35704,663770
Hill_17699,656537
Tapia_28824,593619
Rasmussen_26218,656876
Carlson_19940,666185
Alvarez_28838,657193
Colina_48759,666674
Cabrera_35703,665795
Montero_35722,660707
White_20869,642201
Soto_15628,519303
Paredes_35707,660600
Florial_29143,664314
Griffin_17704,656492
Cleavinger_17761,664076
Crochet_48366,676979
Celestino_35711,665482
Perez_28189,660431
Castellanos_49437,528748
Mejía_35702,650668
Anderson_20155,666120
Paredes_29150,670623
Feyereisen_28930,656420
Jones_17680,663330
Cronenworth_35700,630105
Woodford_20521,663765
Oliva_23421,666931
Chisholm_29144,665862
Beasley_48730,676886
Cruz_49446,672911
Duran_35710,661395
Lambert_20766,669424
Adell_23219,666176
Romero_20195,668941
Bart_26025,663698
Gerber_26271,680702
Oviedo_20568,670912
Quezada_48758,629498
King_23527,667463
Nogowski_48793,596056
Heim_33203,641680
Araúz_47076,660620
Stiever_26171,680692
Oña_20892,671250
Mujica_24642,620445
Fleming_23352,676596
Topa_26697,623437
Hayes_17648,663647
Akin_20192,669211
Padlo_35701,656821
Whitley_48791,676831
Bubic_26063,663460
Cody_20029,621129
Cody_20029,621129
Finnegan_47064,640448
Funkhouser_17651,608335
Hart_35717,606996
Taveras_21300,665750
Diaz_32472,650331
Newsome_48776,664714
Fox_21304,665650
Fox_21304,665650
Campusano_23248,669134
Garcia_20621,472610
Gil_35697,661563
Gonzalez_23296,670768
Patino_29142,672715
Raley_20140,670042
Rodriguez_35725,655889
Wilson_29030,657129
Mathias_17752,664029
Payton_28942,592622
Foster_35716,641582
Llovera_35695,661440
Schrock_48792,621011
Moniak_20151,666160
Yajure_35699,664337
White_19995,669952
Pearson_23237,663878
Heath_35715,670084
Heath_35715,670084
Madrigal_26027,663611
Mears_48772,683232
Neidert_17670,663734
Nelson_19950,656793
Rodriguez_35708,670550
Cruz_29148,665833
Espino_48781,502179
Mazeika_48761,664850
Smith_23216,656976
Bickford_17633,641360
Marchán_48853,665561
Rosso_48767,665759
Smith_35719,642092
Leyer_28422,622490
Ramírez_49441,641995
Garcia_47072,665621
Hendrix_20173,641682
Jeffers_26082,680777
McKenna_17791,663630
Mountcastle_17652,663624
Thompson_48790,657044
Huff_20183,669087
Huff_20183,669087
Espinal_20752,669289
Alcantara_24621,642727
Elledge_23334,676220
Romero_23234,656913
Apostel_27967,665947
Apostel_27967,665947
Sanchez_29140,664350
Howard_23254,675921
Sharp_47073,643532
Houck_23233,656557
Skubal_26337,669373
Jones_28867,622100
Widener_28803,642203
Antone_35726,622088
Hatch_20758,641672
Szapucki_17807,663378
Doyle_23279,656382
Blankenhorn_17739,663905
Megill_26263,656730
Rogers_23222,669432
McKenzie_20524,663474
Davidson_35693,656353
Stephenson_17626,663886
Zuber_23393,676604
Miller_20679,668338
Gonzalez_33202,624647
Brujan_29149,660644
Machin_47075,605353
Benjamin_48788,605138
Benjamin_48788,605138
Crowe_23274,640444
Craig_19983,643269
Contreras_35691,661388
Mathisen_28794,621500
Hernandez_21110,628450
Mercedes_24686,606213
Ramirez_20846,670990
McKinstry_20831,656716
Burdi_20130,641420
Short_35724,670097
Robert Jr._22648,673357
White_23226,657108
Soler_10723,624585
Robertson_18505,621002
Kim_47085,547942
Yamaguchi_47084,685493
Hirano_24690,673633
Yang_72374,660365
Marmolejos_21137,592530
Smith_23340,675656
Perez_21057,672335
Weathers_26030,677960
Alexy_20502,669935
Ashby_26154,676879
Northcraft_12143,573062
Bostick_28860,641384
Baddoo_19996,668731
Trejo_48738,676701
Baldonado_28828,593604
Bettinger_23507,676424
Lopez_73145,664670
Manoah_30409,666201
De Goti_28866,621008
Kirilloff_20163,666135
Lange_23239,656638
Wells_70737,649144
Rivas_26142,663845
Jackson_23589,656578
Vaughn_30401,683734
Wantz_26244,681806
Ibanez_21302,628451
Rondon_70722,667373
Zerpa_70742,672582
Warren_26214,681810
Falter_17802,663559
Ober_23565,641927
Rortvedt_19993,666163
Marsh_20765,669016
Sittinger_74409,670087
de Geus_70818,676969
Miller_23245,675649
Koerner_74216,621259
Baker_20868,641329
De La Cruz_74170,650559
Raleigh_26119,663728
Doval_48796,666808
Barnes_23317,656212
McCormick_48745,676801
Ellis_28252,595939
Gittens_73056,656467
Rodriguez_20111,669735
Poteet_17774,547001
Wilson_26570,680963
Welker_19948,666213
Seabold_23292,657756
Wong_23311,657136
Criswell_27608,681867
Abbott_23276,676265
Terry_73759,663799
Jones_48766,676103
Lynch_26057,663738
